transaction_id,amount,transaction_time,device_type,location,payment_method,merchant_category,transaction_frequency,account_age_days,avg_transaction_amount,failed_transactions_24h,is_international,device_change,is_fraud
15946,2370.61,7,desktop,semi-urban,Credit Card,electronics,37,73,2085.47,4,0,1,0
15947,813.55,21,mobile,rural,UPI,grocery,24,962,5940.25,4,0,1,0
15948,3410.14,22,mobile,rural,Debit Card,travel,23,1405,1329.52,9,0,0,0
15949,2028.82,6,mobile,urban,Amazon Pay Wallet,fashion,20,2231,514.92,7,0,1,0
15950,4435.09,13,desktop,semi-urban,PhonePe Wallet,travel,40,964,4822.77,2,0,0,0
15951,8883.68,8,mobile,rural,Paytm Wallet,entertainment,48,1267,1496.32,5,0,0,0
15952,369.23,16,mobile,semi-urban,UPI,entertainment,35,1019,1721.9,6,0,0,1
15953,1222.39,18,mobile,urban,Credit Card,grocery,30,2344,907.52,2,0,0,0
15954,1155,5,mobile,urban,Credit Card,entertainment,30,665,5368.74,6,0,0,0
15955,491.73,18,mobile,urban,Debit Card,grocery,49,1185,284.76,6,0,1,1
15956,4986.98,17,desktop,semi-urban,Net Banking,fashion,46,274,164.35,2,0,0,0
15957,4279.83,20,tablet,urban,Paytm Wallet,travel,36,732,3911.27,3,0,0,0
15958,1987.42,0,desktop,urban,Net Banking,travel,49,2197,2492.2,5,0,0,0
15959,2315.08,4,mobile,semi-urban,Net Banking,fashion,32,2969,3474.37,0,0,0,0
15960,184.17,12,mobile,urban,Amazon Pay Wallet,food,27,2745,3345.55,8,0,0,0
15961,2432.47,10,mobile,urban,Paytm Wallet,fashion,34,1650,194.11,4,0,1,0
15962,4701.17,23,tablet,urban,Net Banking,travel,32,828,2748.49,0,0,0,0
15963,2558.73,8,desktop,urban,Paytm Wallet,entertainment,2,1366,4200.66,11,1,0,0
15964,924.91,9,mobile,urban,Amazon Pay Wallet,travel,3,2139,3283.49,6,0,0,0
15965,3303.78,21,mobile,urban,Net Banking,fashion,48,302,1906.58,10,0,0,0
15966,1345.85,19,desktop,semi-urban,Debit Card,grocery,18,825,838.43,9,0,0,0
15967,2361.54,18,desktop,semi-urban,Amazon Pay Wallet,entertainment,44,971,930.21,3,1,1,0
15968,2005.75,23,mobile,urban,PhonePe Wallet,travel,4,2748,1090.55,3,0,0,0
15969,1439.8,1,mobile,urban,Paytm Wallet,food,7,1754,621.59,11,0,0,0
15970,3806.9,7,desktop,urban,Net Banking,grocery,30,2603,2153.49,0,0,0,0
15971,6459.29,22,mobile,urban,UPI,food,38,218,415.35,5,0,0,0
15972,15.68,17,desktop,urban,PhonePe Wallet,entertainment,18,2885,952.46,7,0,0,0
15973,8136.92,17,mobile,rural,Amazon Pay Wallet,fashion,10,1837,1553.5,9,0,0,0
15974,2149.34,1,desktop,urban,Amazon Pay Wallet,entertainment,9,1320,2890.62,0,0,0,0
15975,3619.25,14,mobile,semi-urban,Credit Card,travel,6,370,2371.12,6,0,0,0
15976,5806.01,16,tablet,urban,PhonePe Wallet,entertainment,35,742,865.87,10,0,0,0
15977,1888.29,22,mobile,urban,Debit Card,fashion,42,1971,286.95,9,0,0,0
15978,5404.96,23,mobile,urban,Credit Card,grocery,32,297,2302.83,6,0,1,0
15979,586.66,22,mobile,rural,Net Banking,travel,1,615,246.76,0,0,0,0
15980,520.09,14,desktop,semi-urban,UPI,fashion,40,132,1418.63,2,0,0,0
15981,3214.2,19,mobile,urban,Paytm Wallet,fashion,26,2415,470.7,3,0,0,0
15982,6123.96,14,mobile,urban,Amazon Pay Wallet,electronics,13,2028,1110.06,3,0,1,0
15983,6688.73,12,desktop,urban,PhonePe Wallet,grocery,7,2678,526.87,6,0,1,0
15984,3096.29,17,mobile,semi-urban,Amazon Pay Wallet,travel,8,2461,970.59,11,0,0,0
15985,2236.41,20,mobile,urban,Credit Card,grocery,27,2967,1155.25,8,1,0,0
15986,1207.68,14,mobile,urban,Net Banking,electronics,9,2389,1340.02,2,0,0,0
15987,11736.13,17,desktop,urban,Debit Card,entertainment,1,1413,799.43,0,0,0,0
15988,1155.65,18,mobile,semi-urban,Debit Card,grocery,1,2852,1292.74,1,0,0,0
15989,4089.92,17,mobile,semi-urban,Amazon Pay Wallet,fashion,31,117,1119.16,9,0,0,0
15990,2277.74,23,mobile,urban,Amazon Pay Wallet,travel,1,2802,3885.62,9,0,0,0
15991,2813.4,14,mobile,urban,Debit Card,travel,38,1091,238.51,1,0,0,0
15992,1500.06,9,desktop,urban,Net Banking,travel,28,2396,468.23,8,0,0,0
15993,10042.1,21,desktop,urban,Debit Card,travel,33,2814,568.8,10,0,0,0
15994,2543.67,20,mobile,urban,Paytm Wallet,electronics,32,1074,374.61,1,0,0,0
15995,8331.6,20,desktop,rural,UPI,travel,42,2846,1530.25,1,0,0,0
15996,22.86,15,mobile,semi-urban,Credit Card,grocery,45,1994,2960.05,4,0,0,0
15997,2550.6,8,mobile,rural,UPI,food,17,586,240.48,4,0,0,0
15998,3788.91,1,mobile,rural,PhonePe Wallet,electronics,14,897,1393.63,5,0,0,0
15999,4100.42,12,mobile,urban,Credit Card,electronics,26,712,670.62,1,0,0,0
16000,7060.91,0,desktop,urban,Amazon Pay Wallet,grocery,29,9,379.73,6,0,0,0
16001,13.23,21,mobile,urban,Paytm Wallet,grocery,7,2592,1634.15,1,0,0,0
16002,0.99,23,mobile,semi-urban,PhonePe Wallet,travel,35,2838,827.08,7,0,0,0
16003,1917.47,7,mobile,urban,Debit Card,travel,42,2056,3679.39,6,0,0,0
16004,89.19,5,mobile,urban,Paytm Wallet,food,21,2586,168.12,3,0,0,0
16005,11011.06,18,desktop,urban,Net Banking,travel,26,155,1860.86,5,0,0,0
16006,753.34,18,mobile,semi-urban,UPI,electronics,13,1292,2372.1,2,0,1,0
16007,1919.76,1,mobile,urban,PhonePe Wallet,grocery,32,1724,1973.93,7,0,0,0
16008,189.26,17,tablet,rural,Paytm Wallet,food,9,1650,5182.49,0,1,0,0
16009,2214.74,17,desktop,semi-urban,Amazon Pay Wallet,food,24,1574,2107.16,9,0,0,0
16010,1433.9,22,mobile,urban,Debit Card,fashion,39,2460,2016.98,0,0,0,0
16011,137.06,14,mobile,semi-urban,PhonePe Wallet,food,14,1230,1099.45,8,0,0,0
16012,1224.47,15,mobile,urban,Paytm Wallet,fashion,11,2825,263.75,4,1,0,0
16013,1489.96,12,mobile,urban,Credit Card,electronics,22,1789,2098.12,2,0,0,0
16014,13792.05,22,mobile,urban,Debit Card,food,8,910,1474.75,5,0,0,0
16015,699.15,23,tablet,rural,PhonePe Wallet,travel,2,1778,314.82,6,0,1,0
16016,2360.92,4,mobile,semi-urban,PhonePe Wallet,entertainment,16,1496,1092.68,6,0,0,0
16017,13102.14,17,mobile,urban,PhonePe Wallet,grocery,17,581,1869.64,7,0,0,0
16018,4710.93,23,tablet,urban,Paytm Wallet,fashion,11,192,3004.74,4,0,0,0
16019,15047.32,4,mobile,rural,Amazon Pay Wallet,entertainment,13,194,830.08,8,0,1,0
16020,10354.16,15,mobile,rural,PhonePe Wallet,fashion,16,1138,3796.7,5,0,0,0
16021,2017.33,5,mobile,urban,Amazon Pay Wallet,entertainment,41,2197,1296.51,4,0,1,0
16022,3575.89,6,mobile,urban,Net Banking,entertainment,17,759,1336.6,7,0,0,0
16023,351.1,0,desktop,semi-urban,PhonePe Wallet,electronics,33,2715,2042.11,9,1,0,0
16024,1745.62,7,desktop,urban,Debit Card,electronics,26,2278,2755.43,4,0,0,0
16025,4966.74,6,tablet,urban,PhonePe Wallet,entertainment,4,909,204.24,6,0,0,0
16026,2111.63,22,desktop,semi-urban,UPI,electronics,31,871,292.65,4,0,0,0
16027,3639.03,6,desktop,rural,PhonePe Wallet,fashion,40,1690,452.62,0,0,1,1
16028,4108.33,6,mobile,urban,PhonePe Wallet,travel,23,1365,976.78,11,0,0,0
16029,876.95,0,mobile,urban,Debit Card,fashion,48,505,1759.89,0,0,0,0
16030,6255.16,11,desktop,urban,Amazon Pay Wallet,fashion,21,1638,2481.42,6,0,1,0
16031,1847.57,22,mobile,semi-urban,Credit Card,electronics,33,1478,3845.66,9,0,1,0
16032,707.87,22,mobile,semi-urban,Debit Card,fashion,3,2373,126.72,10,0,0,0
16033,6016.7,10,mobile,urban,UPI,grocery,39,331,1519.74,2,0,0,0
16034,1622.92,15,mobile,urban,Net Banking,food,36,1404,2467.82,8,0,1,0
16035,4162.63,0,desktop,semi-urban,Net Banking,travel,21,2430,654.55,3,0,1,0
16036,2382.44,5,desktop,urban,Amazon Pay Wallet,entertainment,40,1366,186.75,7,0,0,0
16037,1443.18,23,mobile,semi-urban,UPI,fashion,9,2077,3740.28,4,1,0,0
16038,4980.24,4,mobile,urban,PhonePe Wallet,entertainment,43,2578,106.52,6,0,0,0
16039,2634.6,11,desktop,rural,Amazon Pay Wallet,food,48,1985,1857.48,3,0,0,0
16040,1485.65,16,mobile,urban,Paytm Wallet,travel,36,196,2126.76,10,0,0,0
16041,348.25,12,desktop,urban,Amazon Pay Wallet,fashion,27,999,530.89,3,0,0,0
16042,6774.14,4,tablet,urban,Credit Card,grocery,27,1227,414.54,9,0,0,0
16043,108.34,14,mobile,urban,Credit Card,entertainment,42,457,876.18,2,1,0,0
16044,5967.43,1,mobile,rural,Amazon Pay Wallet,grocery,39,2453,2613.96,7,0,0,0
16045,1338.68,1,mobile,urban,UPI,grocery,5,281,3527.1,6,0,0,0
16046,3059.45,19,mobile,urban,Debit Card,food,1,1751,848.28,6,0,1,0
16047,7660.83,15,mobile,urban,Net Banking,electronics,36,764,307.36,0,1,0,0
16048,493.59,11,desktop,urban,Net Banking,fashion,19,2646,7686.45,11,0,1,0
16049,2510.71,3,mobile,rural,Net Banking,travel,14,972,3362.85,2,0,0,0
16050,4337.28,22,desktop,semi-urban,Amazon Pay Wallet,fashion,9,416,3015.59,6,1,0,0
16051,4251.3,8,mobile,semi-urban,PhonePe Wallet,electronics,20,226,4070.45,11,1,0,0
16052,2237.32,11,mobile,semi-urban,PhonePe Wallet,travel,24,1756,5151.06,7,0,0,0
16053,2940.4,1,mobile,semi-urban,Paytm Wallet,food,23,2416,11309.66,2,1,1,0
16054,4250.59,7,desktop,urban,Net Banking,fashion,16,1951,787.62,3,0,0,0
16055,5517.07,13,desktop,urban,Paytm Wallet,entertainment,39,1532,979.87,6,0,0,0
16056,4304.1,23,mobile,semi-urban,Amazon Pay Wallet,entertainment,7,1201,2278.09,2,0,0,0
16057,1310.89,10,mobile,urban,PhonePe Wallet,electronics,48,2979,9556.52,5,0,0,0
16058,17165.6,7,mobile,urban,UPI,food,47,666,2373.54,11,0,1,0
16059,1710.15,8,mobile,urban,Debit Card,travel,21,1124,851.67,9,0,0,0
16060,74.31,6,mobile,urban,Net Banking,food,27,1772,3609.03,6,0,0,0
16061,1351.15,20,mobile,urban,UPI,travel,2,1159,435.93,1,0,0,0
16062,410.15,22,tablet,rural,Amazon Pay Wallet,electronics,36,2049,4072.31,9,0,0,0
16063,388.42,13,desktop,urban,Amazon Pay Wallet,entertainment,2,2308,183.2,0,0,0,0
16064,991.92,6,mobile,urban,Paytm Wallet,fashion,5,2750,806.45,10,0,0,0
16065,164.56,9,desktop,urban,Credit Card,grocery,13,2511,2196.52,3,0,1,0
16066,3499.19,6,mobile,semi-urban,Credit Card,food,26,2497,1097.64,7,0,1,0
16067,230.61,23,desktop,urban,Paytm Wallet,electronics,15,1025,196.75,4,0,0,0
16068,681.79,14,mobile,rural,Net Banking,travel,10,612,684.44,5,0,0,0
16069,292.51,17,desktop,urban,Paytm Wallet,travel,29,2920,4553.87,10,0,0,0
16070,195.75,12,desktop,rural,PhonePe Wallet,electronics,17,510,923.78,7,0,0,0
16071,934.91,3,mobile,rural,Amazon Pay Wallet,food,22,446,950.37,9,0,0,0
16072,2545.19,11,mobile,semi-urban,Paytm Wallet,grocery,13,986,286.05,11,0,0,0
16073,10030.39,19,mobile,urban,Net Banking,travel,37,1020,2911.92,11,0,0,0
16074,6251.71,17,mobile,urban,UPI,electronics,15,2042,1913.02,6,0,0,0
16075,6260.82,6,mobile,urban,Amazon Pay Wallet,food,46,2387,358.63,8,0,1,0
16076,581,21,mobile,semi-urban,Debit Card,food,21,1259,856.45,9,1,0,0
16077,923.28,3,desktop,semi-urban,Credit Card,entertainment,45,1717,3187.62,5,0,0,0
16078,238.41,23,mobile,urban,UPI,travel,18,2071,95.72,5,0,0,0
16079,4521.57,21,mobile,semi-urban,Net Banking,entertainment,22,1540,4260.58,3,0,1,0
16080,217.12,7,mobile,semi-urban,Credit Card,entertainment,24,2385,2002.4,4,0,0,0
16081,2440.5,19,mobile,urban,UPI,fashion,38,561,1549.82,4,0,0,0
16082,854.56,17,mobile,rural,Credit Card,entertainment,24,2523,5310.78,8,0,0,0
16083,836.94,5,mobile,urban,Net Banking,grocery,15,2137,622.17,5,0,0,0
16084,14041.32,8,mobile,urban,PhonePe Wallet,entertainment,40,1933,2360.9,10,1,0,0
16085,4241.36,11,mobile,urban,Amazon Pay Wallet,fashion,16,807,877.12,5,1,1,0
16086,5440.9,8,mobile,rural,Paytm Wallet,food,49,720,1256.93,1,0,0,0
16087,2545.77,14,mobile,urban,UPI,grocery,4,2744,2038.45,10,0,0,0
16088,6144.16,12,mobile,urban,PhonePe Wallet,travel,28,392,84.05,2,0,0,0
16089,3111.06,2,mobile,semi-urban,Paytm Wallet,grocery,45,2679,1258.72,10,0,0,0
16090,8765.98,2,mobile,urban,Debit Card,fashion,36,1621,1202.77,7,0,0,0
16091,991.09,18,desktop,urban,UPI,electronics,12,2620,1246.01,9,1,0,0
16092,2713.97,20,mobile,rural,Credit Card,travel,12,567,1331,0,0,0,0
16093,3514.82,20,tablet,urban,Debit Card,electronics,32,2468,428.18,11,1,0,0
16094,1497.37,12,mobile,semi-urban,Credit Card,food,43,921,541.28,9,0,0,0
16095,6353.5,20,mobile,semi-urban,Paytm Wallet,grocery,39,1106,118.9,2,0,0,0
16096,11706.69,23,mobile,semi-urban,Debit Card,entertainment,18,2739,3922.66,11,0,1,0
16097,2042.29,11,mobile,rural,UPI,electronics,24,7,4873.42,7,0,0,0
16098,1486.04,23,desktop,rural,PhonePe Wallet,grocery,49,931,2097.22,10,0,0,0
16099,1915.62,23,mobile,urban,Credit Card,food,24,1146,5026.66,7,0,0,0
16100,5746.6,5,tablet,urban,UPI,travel,3,201,380.93,8,0,0,0
16101,3110.87,17,mobile,semi-urban,Paytm Wallet,fashion,5,1530,6479.78,7,0,0,0
16102,137.42,8,mobile,urban,Net Banking,grocery,12,2001,2658.89,8,0,0,0
16103,2343.77,21,mobile,urban,Credit Card,entertainment,14,844,1297.09,4,1,0,0
16104,52.35,16,mobile,rural,UPI,fashion,25,143,11.44,8,0,0,0
16105,4522.48,11,mobile,urban,Paytm Wallet,electronics,41,2066,94.75,3,0,0,0
16106,1193.89,20,desktop,semi-urban,Paytm Wallet,electronics,15,694,2062.34,5,0,0,0
16107,1916.02,22,tablet,urban,Debit Card,food,25,405,184.07,0,0,0,0
16108,4808.55,16,desktop,semi-urban,Paytm Wallet,entertainment,33,139,6335.35,2,0,0,0
16109,142.69,14,mobile,rural,Debit Card,travel,34,2548,1686.67,2,0,0,0
16110,517.86,22,desktop,rural,Credit Card,electronics,38,940,198.23,1,1,0,0
16111,1522.3,20,mobile,urban,UPI,travel,12,1390,4557.52,10,0,0,0
16112,783.8,20,mobile,rural,PhonePe Wallet,fashion,22,2307,1061.9,4,0,0,0
16113,1237.02,1,mobile,urban,Debit Card,electronics,48,2868,1806.09,6,0,0,0
16114,18918.1,3,mobile,rural,Debit Card,fashion,19,2334,8181.65,8,0,0,0
16115,5236.02,8,mobile,urban,UPI,travel,24,823,945.78,5,0,1,0
16116,6459.96,11,desktop,urban,Paytm Wallet,fashion,34,349,399,3,1,0,0
16117,8296.46,1,desktop,rural,Net Banking,fashion,15,2885,388.58,0,0,0,0
16118,1250.8,23,mobile,semi-urban,Paytm Wallet,grocery,21,1800,548.27,11,0,0,0
16119,1057.52,3,desktop,semi-urban,Credit Card,travel,14,1061,2157.56,5,0,0,0
16120,799.96,11,mobile,semi-urban,Credit Card,entertainment,31,1577,4943.12,3,0,0,0
16121,5317.93,1,mobile,urban,UPI,food,42,699,1157.54,5,0,0,0
16122,3414.1,5,mobile,urban,Amazon Pay Wallet,electronics,44,1120,84.5,1,0,0,0
16123,808.24,6,mobile,urban,Amazon Pay Wallet,food,10,2286,2440.84,6,0,1,0
16124,1419.6,17,mobile,urban,Paytm Wallet,electronics,4,263,397.61,3,0,0,0
16125,2119.98,23,desktop,semi-urban,Credit Card,grocery,29,1490,917.34,5,0,0,0
16126,2253.22,4,mobile,urban,Net Banking,electronics,29,2557,2815.64,0,0,0,0
16127,6587.33,21,mobile,semi-urban,Net Banking,fashion,17,1397,188.51,1,0,0,0
16128,1436.85,21,mobile,urban,PhonePe Wallet,electronics,6,2517,1384.98,7,0,1,0
16129,7175.04,9,desktop,urban,Paytm Wallet,grocery,26,1136,3430.49,8,0,0,0
16130,1746.79,17,mobile,semi-urban,Credit Card,entertainment,5,2273,479.42,10,0,0,0
16131,4115.67,10,mobile,rural,Paytm Wallet,electronics,25,798,979.32,3,0,0,0
16132,7988.7,16,mobile,semi-urban,Debit Card,electronics,38,630,2442.31,3,0,0,0
16133,7144.1,10,mobile,urban,Credit Card,fashion,40,2101,502.1,1,0,1,0
16134,175.92,4,mobile,rural,Debit Card,grocery,36,2096,2259.11,3,0,0,1
16135,690.9,5,tablet,urban,UPI,electronics,2,329,3079.19,9,0,0,0
16136,1943.98,13,mobile,urban,Debit Card,food,13,2183,9200.32,5,0,0,0
16137,1694.55,15,mobile,urban,Credit Card,fashion,47,210,232.1,11,0,0,0
16138,3072.39,13,desktop,semi-urban,Credit Card,grocery,9,2854,2162.79,4,0,0,0
16139,8685.44,0,tablet,semi-urban,UPI,grocery,4,389,1084.82,7,0,0,0
16140,357.72,23,desktop,rural,Net Banking,food,17,2700,646.94,5,0,0,0
16141,1803.67,4,mobile,semi-urban,UPI,fashion,7,152,2028.02,7,0,0,0
16142,641.11,4,mobile,urban,Credit Card,food,38,2256,631.68,3,0,0,0
16143,6736,7,mobile,urban,Credit Card,food,31,968,143.04,3,0,0,0
16144,10021.45,13,desktop,rural,Credit Card,grocery,2,451,141.39,7,0,0,0
16145,1954.3,7,mobile,semi-urban,Amazon Pay Wallet,electronics,42,1648,4556.93,6,0,0,0
16146,329.48,8,mobile,urban,Debit Card,electronics,22,1150,787.23,1,1,0,1
16147,4615.47,19,mobile,urban,Amazon Pay Wallet,electronics,29,106,6521.23,1,0,0,0
16148,3583.47,2,mobile,urban,PhonePe Wallet,fashion,13,2699,384.86,9,0,0,0
16149,1313.98,9,mobile,rural,Credit Card,entertainment,7,460,5360.88,10,0,0,0
16150,6551.94,15,desktop,semi-urban,PhonePe Wallet,travel,48,1165,1133.54,0,0,0,0
16151,11168.16,10,mobile,urban,UPI,fashion,1,847,913.34,9,0,0,0
16152,2448.34,1,mobile,rural,Debit Card,fashion,26,779,156.35,8,0,0,0
16153,2502.25,0,desktop,semi-urban,UPI,food,35,349,1404.1,10,1,0,0
16154,1059.39,9,desktop,semi-urban,Net Banking,entertainment,6,402,1641.62,4,0,0,0
16155,2634.86,20,mobile,urban,Credit Card,grocery,43,1570,490.99,6,0,0,0
16156,1737.54,5,mobile,urban,UPI,grocery,2,1844,993.03,4,0,1,0
16157,1079.43,7,mobile,urban,Net Banking,electronics,9,268,932.82,0,0,0,0
16158,208.65,5,mobile,semi-urban,Net Banking,travel,28,2988,27.44,2,0,0,0
16159,873.9,1,mobile,semi-urban,Credit Card,electronics,12,1797,2475.55,3,0,1,0
16160,661.4,7,desktop,urban,Paytm Wallet,grocery,10,2307,194.99,0,0,0,0
16161,2342.93,20,mobile,semi-urban,Amazon Pay Wallet,travel,43,2503,1514.9,2,0,0,0
16162,2761.42,2,desktop,urban,Net Banking,grocery,3,2823,8473.48,4,0,1,0
16163,2813.86,21,mobile,semi-urban,Debit Card,grocery,49,1682,1673.2,8,0,0,0
16164,1473.96,11,mobile,urban,Credit Card,electronics,44,2387,3672.51,2,0,0,0
16165,1640.55,5,desktop,urban,Amazon Pay Wallet,travel,35,1998,3951.05,3,0,0,0
16166,5391.61,18,mobile,rural,PhonePe Wallet,food,22,1498,985.46,1,0,0,0
16167,1940.12,6,mobile,urban,Debit Card,fashion,9,1456,3155.19,8,0,0,0
16168,13212.41,22,mobile,urban,Paytm Wallet,travel,16,258,844.53,7,0,0,0
16169,1737.41,22,tablet,semi-urban,Amazon Pay Wallet,fashion,19,787,2685.45,3,0,0,0
16170,3145.88,23,mobile,semi-urban,Credit Card,food,47,742,3144.96,7,0,0,0
16171,155.03,22,mobile,urban,Debit Card,entertainment,32,2781,589,4,0,0,0
16172,3178.23,12,desktop,urban,PhonePe Wallet,entertainment,41,1711,223.27,8,0,0,0
16173,5720.02,3,desktop,urban,Credit Card,entertainment,37,500,4532.27,3,0,0,0
16174,8565.71,20,mobile,rural,Paytm Wallet,grocery,1,1700,7835.44,3,0,0,0
16175,17766.5,13,mobile,semi-urban,Net Banking,food,40,1968,506.4,1,1,0,0
16176,994.6,3,mobile,urban,Net Banking,grocery,8,812,450.75,9,0,1,0
16177,2569.61,17,desktop,rural,Paytm Wallet,fashion,18,2097,574.4,7,0,0,0
16178,1797.43,6,desktop,urban,UPI,food,5,1499,5526.36,8,0,0,0
16179,2489.08,12,mobile,semi-urban,PhonePe Wallet,food,1,2698,6310.6,1,0,0,0
16180,513.98,2,mobile,semi-urban,Amazon Pay Wallet,electronics,30,1250,89.23,5,0,0,0
16181,5816.94,16,mobile,semi-urban,Paytm Wallet,grocery,34,250,5901.84,9,0,0,0
16182,7209.5,0,desktop,rural,Net Banking,electronics,30,1689,472.14,0,0,0,0
16183,1791.67,10,mobile,semi-urban,Debit Card,fashion,16,1526,2181.59,6,0,0,0
16184,987.3,18,mobile,rural,Credit Card,grocery,22,2374,2883.67,8,0,1,0
16185,455.38,6,desktop,urban,Debit Card,entertainment,14,951,1766.15,0,0,0,0
16186,3453.81,13,tablet,semi-urban,Amazon Pay Wallet,fashion,4,1658,2922.35,4,0,0,0
16187,1122.91,6,mobile,semi-urban,Paytm Wallet,travel,31,2993,3907.26,2,0,0,0
16188,7208.5,23,mobile,urban,PhonePe Wallet,entertainment,18,1102,449.31,2,0,0,0
16189,3335.21,21,tablet,urban,Debit Card,fashion,39,2253,3713.89,10,0,1,0
16190,3112.71,10,mobile,semi-urban,PhonePe Wallet,entertainment,24,1367,357.34,8,1,0,0
16191,2458.87,18,mobile,rural,Net Banking,travel,46,136,448.43,8,0,1,0
16192,140.57,15,tablet,rural,Credit Card,food,20,581,3637.23,3,1,0,0
16193,8061.32,16,tablet,urban,Amazon Pay Wallet,fashion,26,655,155.91,4,0,0,0
16194,2966.08,13,mobile,urban,UPI,grocery,31,1926,2425.92,8,0,0,0
16195,15379.14,23,mobile,urban,Amazon Pay Wallet,grocery,23,743,1118.81,1,0,1,0
16196,2312.39,21,mobile,urban,UPI,fashion,9,1356,4094.13,1,1,0,0
16197,3714.77,14,tablet,semi-urban,Net Banking,food,3,1979,18150.2,5,0,0,0
16198,173.55,17,desktop,semi-urban,Paytm Wallet,entertainment,16,1263,7532.83,8,0,1,0
16199,2996.87,11,mobile,urban,Amazon Pay Wallet,electronics,40,2452,5048.14,1,1,0,0
16200,4340.04,12,mobile,urban,Amazon Pay Wallet,entertainment,25,1827,2799.98,0,0,1,0
16201,4522.19,23,desktop,rural,Net Banking,entertainment,38,1183,1585.9,8,0,0,0
16202,4410.48,3,desktop,urban,Paytm Wallet,grocery,35,320,868.09,7,0,0,0
16203,769.65,9,mobile,urban,Debit Card,fashion,37,2593,31.17,7,0,0,0
16204,11114.84,8,mobile,urban,Paytm Wallet,entertainment,25,2957,850.14,10,0,0,0
16205,16006.26,11,mobile,rural,UPI,electronics,41,521,3677.59,11,0,0,0
16206,235.82,3,mobile,urban,Debit Card,grocery,13,2625,5182.21,1,1,0,0
16207,8267.62,5,mobile,semi-urban,Paytm Wallet,entertainment,17,995,4395.54,6,0,0,0
16208,1025.14,13,mobile,rural,UPI,electronics,3,1568,3226.25,10,0,0,0
16209,3506.63,3,mobile,urban,PhonePe Wallet,fashion,47,1387,603.88,9,0,0,0
16210,1237.97,9,tablet,urban,Net Banking,electronics,31,2574,2759.39,7,0,0,0
16211,10303.11,4,mobile,urban,Paytm Wallet,grocery,21,2352,761.87,1,1,0,0
16212,321.1,6,mobile,urban,Amazon Pay Wallet,fashion,10,1601,4901.09,10,0,0,0
16213,2065.95,6,desktop,urban,Credit Card,travel,12,204,115.21,10,0,0,0
16214,1676.1,9,mobile,urban,UPI,travel,25,892,3772.42,11,0,0,0
16215,1183.68,21,mobile,urban,Paytm Wallet,food,32,1036,853.55,5,0,0,0
16216,3111.43,19,mobile,rural,Credit Card,fashion,11,602,1905.08,2,1,0,0
16217,421.43,12,tablet,urban,Credit Card,grocery,12,2064,2526.34,10,0,0,0
16218,3783.35,14,desktop,urban,Amazon Pay Wallet,grocery,45,2852,1397.28,4,0,0,0
16219,11826.23,20,desktop,urban,Debit Card,fashion,23,218,133.06,9,0,0,0
16220,4897.49,4,desktop,urban,UPI,fashion,33,1640,151.33,3,1,0,0
16221,5898.7,15,mobile,urban,Paytm Wallet,entertainment,28,2496,2907.23,11,0,0,0
16222,1337.16,5,mobile,semi-urban,Net Banking,food,7,1955,3585.69,11,0,1,0
16223,1178.62,3,mobile,semi-urban,Debit Card,entertainment,38,1719,1122.59,10,0,0,0
16224,2183.52,5,desktop,urban,Debit Card,entertainment,39,853,2281.2,10,0,1,0
16225,140.42,22,mobile,urban,Debit Card,food,26,2795,1893.21,11,0,0,0
16226,8720.86,22,mobile,semi-urban,Debit Card,electronics,35,1214,355.23,0,0,0,0
16227,465.7,15,mobile,urban,UPI,electronics,14,852,540.78,3,0,0,0
16228,6999.54,18,mobile,urban,Net Banking,entertainment,26,2936,670.47,7,0,0,0
16229,261.85,5,mobile,rural,Debit Card,food,18,1443,195,6,0,0,0
16230,5188.47,10,mobile,urban,PhonePe Wallet,entertainment,7,775,7115.04,2,0,0,0
16231,494.49,13,mobile,urban,PhonePe Wallet,food,3,1008,1020.19,3,0,0,0
16232,116.63,22,desktop,urban,Paytm Wallet,grocery,6,900,2590.59,7,1,1,0
16233,3813.43,14,mobile,urban,UPI,fashion,26,2496,194.57,11,0,0,0
16234,986.62,0,mobile,urban,UPI,electronics,26,2381,734.61,6,1,0,0
16235,3760.5,3,mobile,semi-urban,Credit Card,grocery,39,9,701.81,9,0,0,0
16236,2429.62,6,mobile,semi-urban,Paytm Wallet,fashion,44,751,405.59,4,0,0,0
16237,345.58,9,mobile,semi-urban,Paytm Wallet,electronics,44,1813,2425.03,5,0,0,0
16238,8070.49,0,mobile,urban,Credit Card,travel,3,2221,498.65,0,0,0,0
16239,1806.16,13,desktop,rural,Net Banking,entertainment,35,2873,1072.35,7,0,0,0
16240,3977.83,23,mobile,urban,Debit Card,entertainment,24,1838,2087.97,3,0,1,0
16241,2085.57,5,mobile,urban,Debit Card,fashion,19,2699,1175.91,11,0,0,0
16242,2781.76,13,mobile,rural,PhonePe Wallet,grocery,48,746,277.91,0,0,0,0
16243,1081.94,21,tablet,urban,Paytm Wallet,entertainment,15,646,657.98,5,0,0,0
16244,670.78,18,mobile,rural,Amazon Pay Wallet,food,24,1338,4095.33,1,0,0,0
16245,2346.4,5,desktop,semi-urban,Paytm Wallet,electronics,42,2702,2314.13,10,0,0,0
