amount,payment_method,merchant_category,device_new,location_change,transaction_time,is_fraud
172637.47,Debit Card,Food & Dining,0,1,Night,1
31367.56,Credit Card,Travel & Transport,1,0,Day,0
154927.31,Credit Card,Fuel,1,1,Day,1
18190.01,Debit Card,Gaming,1,0,Night,1
103324.36,Debit Card,Gaming,1,0,Night,1
41794.88,UPI,Finance & Investments,0,0,Day,0
96923.09,Debit Card,Food & Dining,1,0,Day,0
10802.32,Credit Card,Fuel,1,1,Night,1
196082.29,Credit Card,Electronics,0,0,Day,0
168017.17,NetBanking,Gaming,0,0,Day,0
35869.71,NetBanking,Food & Dining,1,0,Day,0
140223.95,UPI,Grocery,0,1,Night,1
127205.49,Debit Card,Grocery,1,0,Night,1
7764.88,Credit Card,Luxury Goods,0,0,Day,0
25976.83,Credit Card,Entertainment,0,0,Night,0
159406.26,UPI,Luxury Goods,0,1,Night,1
112236.49,Credit Card,Utilities & Bills,1,1,Night,1
121932.1,Credit Card,Education,1,1,Night,1
115389.72,Debit Card,Subscriptions,1,1,Day,1
100392.85,UPI,Education,1,1,Night,1
35336.86,NetBanking,Luxury Goods,1,1,Night,1
52556.05,Debit Card,Gaming,1,1,Day,1
111928.7,Debit Card,Grocery,0,0,Day,0
77724.48,Debit Card,Electronics,0,0,Night,1
187216.36,UPI,Healthcare,0,0,Night,0
162510.77,UPI,Utilities & Bills,0,0,Night,0
5697.55,Credit Card,Finance & Investments,0,0,Day,0
187944.77,Credit Card,Entertainment,0,0,Night,0
164209.33,UPI,Education,0,0,Night,0
60651.67,NetBanking,Subscriptions,1,1,Day,1
3359.53,Debit Card,Entertainment,1,0,Night,0
145657.09,UPI,Grocery,1,0,Night,1
88203.87,Debit Card,Shopping,1,0,Night,1
21602.46,NetBanking,Education,1,1,Night,1
71507.08,Credit Card,Gaming,0,1,Day,1
150248.91,UPI,Subscriptions,0,1,Day,0
83905.11,Debit Card,Finance & Investments,0,1,Day,0
103589.21,Credit Card,Healthcare,0,1,Day,0
27157.78,Debit Card,Food & Dining,0,0,Day,0
176279.96,Debit Card,Food & Dining,0,0,Day,0
50306.66,UPI,Finance & Investments,1,1,Day,1
145892.93,Credit Card,Entertainment,0,0,Night,0
104952.61,NetBanking,Luxury Goods,0,0,Night,1
2005.66,UPI,Finance & Investments,0,0,Day,0
132623.72,NetBanking,Utilities & Bills,1,1,Night,1
61594.93,NetBanking,Fuel,0,1,Night,1
193018.43,Debit Card,Travel & Transport,1,1,Night,1
172917.18,UPI,Grocery,0,1,Day,0
29747.13,Credit Card,Entertainment,0,0,Night,0
31810.67,NetBanking,Food & Dining,1,1,Night,1
144247.5,UPI,Travel & Transport,0,1,Night,1
124546.4,Credit Card,Finance & Investments,0,1,Night,1
2689.43,Credit Card,Subscriptions,1,0,Day,0
50267.62,NetBanking,Electronics,0,1,Night,1
180495.33,Debit Card,Electronics,0,0,Night,1
150520.11,Debit Card,Utilities & Bills,1,1,Night,1
24352.28,Credit Card,Shopping,1,1,Night,1
170191.57,Debit Card,Finance & Investments,1,1,Day,1
188929.95,NetBanking,Food & Dining,1,1,Day,1
73593.3,NetBanking,Entertainment,0,1,Night,1
35500.39,Credit Card,Shopping,1,0,Day,0
43770.32,Credit Card,Luxury Goods,0,1,Night,1
174905.69,NetBanking,Utilities & Bills,1,0,Day,0
123880.16,UPI,Food & Dining,0,1,Day,0
74465.61,Credit Card,Education,1,1,Night,1
157915.76,UPI,Fuel,0,1,Night,1
116581.23,Debit Card,Shopping,0,0,Night,0
119664.47,UPI,Finance & Investments,1,0,Night,1
122885.65,NetBanking,Education,0,0,Day,0
152172.63,NetBanking,Luxury Goods,1,1,Night,1
177786.05,NetBanking,Utilities & Bills,1,1,Day,1
161049.12,Debit Card,Luxury Goods,1,1,Day,1
12859.06,NetBanking,Finance & Investments,0,1,Day,0
32651.94,UPI,Entertainment,0,1,Night,0
132717.19,Credit Card,Food & Dining,1,1,Day,1
181289.39,Credit Card,Food & Dining,0,0,Day,0
21481.92,Credit Card,Healthcare,1,0,Night,0
157922.66,UPI,Entertainment,0,0,Day,0
120760.07,NetBanking,Education,0,1,Day,0
198667.11,Debit Card,Education,0,1,Day,0
170763.95,NetBanking,Education,0,1,Day,0
68174.58,NetBanking,Grocery,0,0,Night,0
42809.45,NetBanking,Grocery,1,0,Night,0
126390.22,NetBanking,Entertainment,0,0,Day,0
67594.87,Credit Card,Healthcare,1,1,Day,1
104356.26,Credit Card,Travel & Transport,0,0,Night,0
154284.44,Debit Card,Luxury Goods,0,0,Night,1
180467.15,Debit Card,Grocery,0,1,Day,0
148940.26,Credit Card,Travel & Transport,0,0,Night,0
93418.13,NetBanking,Fuel,0,0,Day,0
3344.47,UPI,Fuel,1,0,Night,0
98259.56,Debit Card,Shopping,0,0,Day,0
153310.65,Credit Card,Grocery,1,1,Day,1
103713.19,Credit Card,Electronics,0,1,Night,1
170534.33,Debit Card,Fuel,1,1,Day,1
13530.99,Credit Card,Luxury Goods,0,0,Day,0
159145.65,NetBanking,Food & Dining,0,0,Day,0
173518.23,Credit Card,Finance & Investments,0,0,Day,0
160311.69,Credit Card,Luxury Goods,0,0,Night,1
130827.55,NetBanking,Travel & Transport,1,1,Night,1
140327.51,UPI,Electronics,0,1,Night,1
123370.36,Debit Card,Education,0,1,Day,0
55413.64,UPI,Grocery,1,1,Night,1
35216.18,NetBanking,Education,1,1,Night,1
183883.63,UPI,Education,1,0,Day,0
73940.99,UPI,Healthcare,1,0,Day,0
163603.54,Debit Card,Travel & Transport,0,1,Day,0
110795.7,Credit Card,Food & Dining,0,0,Day,0
66389.32,NetBanking,Fuel,1,0,Day,0
60296.55,Credit Card,Travel & Transport,0,1,Day,0
32250.99,Debit Card,Utilities & Bills,0,1,Day,0
99872.85,Credit Card,Healthcare,1,1,Night,1
35485.38,Debit Card,Entertainment,1,0,Night,0
167276.96,NetBanking,Food & Dining,1,0,Night,1
37441.22,Debit Card,Gaming,1,1,Day,1
140907.04,Credit Card,Food & Dining,0,1,Day,0
156322.19,Credit Card,Utilities & Bills,0,0,Night,0
153019.72,NetBanking,Luxury Goods,0,1,Night,1
23277.92,Debit Card,Education,0,1,Day,0
78458.18,UPI,Shopping,1,0,Night,1
81405.4,Debit Card,Healthcare,0,1,Day,0
198536.32,UPI,Healthcare,0,0,Day,0
95797.66,UPI,Finance & Investments,1,1,Night,1
70216.64,NetBanking,Electronics,0,1,Night,1
186881.54,Debit Card,Luxury Goods,1,1,Night,1
125931.95,Debit Card,Food & Dining,1,0,Day,0
115342.2,NetBanking,Subscriptions,1,0,Day,0
9165.14,UPI,Entertainment,0,0,Night,0
138606.36,NetBanking,Entertainment,1,1,Day,1
94529.46,UPI,Shopping,0,1,Day,0
63862.77,NetBanking,Fuel,0,1,Night,1
43401.97,Credit Card,Food & Dining,0,1,Night,0
35970.56,Credit Card,Fuel,1,1,Night,1
6591.33,Debit Card,Electronics,0,0,Night,0
46167.6,UPI,Electronics,0,0,Day,0
32903.73,UPI,Gaming,0,0,Night,0
171020.29,Debit Card,Travel & Transport,1,1,Night,1
33270.72,UPI,Luxury Goods,1,0,Day,0
90983.74,UPI,Electronics,1,0,Day,1
142595.17,Credit Card,Subscriptions,1,1,Night,1
87521.68,Debit Card,Healthcare,0,1,Night,1
116728.84,NetBanking,Luxury Goods,0,1,Night,1
147982.1,NetBanking,Healthcare,0,1,Day,0
24776.27,NetBanking,Grocery,0,1,Day,0
98041.17,UPI,Entertainment,1,0,Day,0
2744.11,Credit Card,Luxury Goods,1,0,Night,1
151767.08,Debit Card,Subscriptions,1,0,Night,1
162726.44,NetBanking,Food & Dining,1,0,Night,1
4362.36,NetBanking,Entertainment,1,0,Day,0
116420.07,UPI,Entertainment,1,1,Day,1
161606.15,Debit Card,Subscriptions,0,1,Night,1
128499.67,Credit Card,Grocery,0,1,Night,1
135445.86,NetBanking,Entertainment,0,0,Day,0
10988.37,NetBanking,Healthcare,1,1,Night,1
112716.87,Credit Card,Gaming,1,0,Day,1
189342.44,Credit Card,Fuel,0,1,Day,0
41018.34,Debit Card,Shopping,1,1,Night,1
95643.14,UPI,Fuel,0,0,Night,0
35188.71,Debit Card,Luxury Goods,0,1,Day,0
123164.4,NetBanking,Utilities & Bills,1,1,Day,1
15555.4,Credit Card,Education,1,1,Night,1
162670.47,Debit Card,Grocery,1,1,Night,1
31084.02,Debit Card,Grocery,0,0,Day,0
66618.18,Credit Card,Travel & Transport,1,1,Night,1
119038.52,UPI,Utilities & Bills,0,0,Day,0
120528.79,UPI,Finance & Investments,0,0,Night,0
59377.34,Debit Card,Fuel,1,1,Night,1
60028.1,UPI,Electronics,1,0,Day,1
80979.38,Credit Card,Shopping,1,0,Night,1
55531.8,NetBanking,Electronics,0,1,Day,1
7053.11,NetBanking,Shopping,0,1,Day,0
156485.08,Debit Card,Fuel,0,0,Night,0
7714.54,Debit Card,Healthcare,1,1,Day,0
117558.89,NetBanking,Subscriptions,1,0,Day,0
84755.68,Credit Card,Travel & Transport,0,1,Day,0
121188.32,NetBanking,Electronics,1,1,Day,1
98174.07,Debit Card,Healthcare,1,0,Night,1
103107.09,UPI,Luxury Goods,1,0,Night,1
79329.7,NetBanking,Travel & Transport,1,1,Day,1
58671.54,Credit Card,Gaming,1,1,Day,1
174448.13,NetBanking,Subscriptions,0,1,Day,0
118203.78,UPI,Luxury Goods,0,1,Day,1
160935.13,Credit Card,Gaming,1,0,Day,1
113646.72,Debit Card,Luxury Goods,1,1,Day,1
161232.77,UPI,Food & Dining,0,1,Day,0
137292.21,Credit Card,Subscriptions,1,0,Day,0
117328.44,NetBanking,Gaming,1,1,Night,1
61061.46,NetBanking,Education,0,0,Night,0
50900.66,NetBanking,Subscriptions,0,0,Night,0
179494.16,Debit Card,Luxury Goods,0,1,Day,1
21211.22,Debit Card,Subscriptions,1,1,Day,0
84080.7,UPI,Grocery,1,0,Night,1
48838.2,UPI,Travel & Transport,0,0,Night,0
118799.79,Debit Card,Luxury Goods,0,0,Day,0
118443.11,UPI,Finance & Investments,1,0,Night,1
44730.97,UPI,Electronics,0,0,Day,0
169689.44,UPI,Education,0,1,Night,1
74993.38,UPI,Food & Dining,1,0,Night,1
126795.83,UPI,Gaming,1,0,Night,1
89009.82,NetBanking,Entertainment,1,1,Night,1
171064.46,Debit Card,Education,1,0,Night,1
67143.69,Debit Card,Travel & Transport,0,1,Day,0
100619.96,Debit Card,Food & Dining,0,0,Night,0
154399.18,Credit Card,Luxury Goods,1,1,Night,1
124633.69,Debit Card,Grocery,1,0,Night,1
151302.14,Credit Card,Healthcare,1,0,Night,1
155777.46,UPI,Food & Dining,0,0,Day,0
195286.92,Debit Card,Finance & Investments,0,1,Day,0
18119.31,UPI,Shopping,1,1,Night,1
90045.85,Credit Card,Healthcare,0,0,Day,0
33901.64,UPI,Utilities & Bills,1,0,Night,0
65872.99,Credit Card,Shopping,1,0,Night,1
134365.88,Debit Card,Shopping,0,1,Day,0
56025.97,NetBanking,Entertainment,1,0,Day,0
108738.26,Debit Card,Luxury Goods,1,0,Day,1
137485.84,Credit Card,Gaming,0,0,Day,0
2154.58,UPI,Finance & Investments,0,0,Day,0
192438.56,UPI,Fuel,1,1,Day,1
146797.85,UPI,Entertainment,0,0,Night,0
85353.41,UPI,Entertainment,1,0,Night,1
121265.21,NetBanking,Fuel,1,0,Night,1
67636.35,NetBanking,Luxury Goods,1,0,Night,1
55329.24,UPI,Entertainment,1,0,Day,0
85649.6,UPI,Luxury Goods,0,0,Day,0
133162.43,UPI,Subscriptions,0,1,Day,0
92801.46,Debit Card,Utilities & Bills,0,1,Night,1
158106.58,UPI,Travel & Transport,1,0,Night,1
77070.73,UPI,Finance & Investments,0,1,Night,1
87440.48,Credit Card,Travel & Transport,0,0,Night,0
67075.8,UPI,Entertainment,1,1,Day,1
51414.49,Debit Card,Shopping,1,0,Night,1
140183.61,UPI,Travel & Transport,1,0,Day,0
10873.22,NetBanking,Education,0,1,Night,0
186071.1,NetBanking,Gaming,1,0,Night,1
168247.82,UPI,Entertainment,0,0,Night,0
46111.61,Credit Card,Shopping,0,0,Day,0
102449.93,Debit Card,Utilities & Bills,1,1,Day,1
190367.86,NetBanking,Shopping,0,1,Day,0
130726.0,NetBanking,Shopping,1,0,Day,0
182980.88,Debit Card,Grocery,1,0,Night,1
65667.15,Debit Card,Finance & Investments,1,0,Day,0
68952.88,Debit Card,Food & Dining,1,1,Day,1
96852.58,NetBanking,Subscriptions,0,0,Day,0
184740.7,Credit Card,Shopping,1,0,Night,1
173334.27,NetBanking,Entertainment,1,1,Night,1
17449.83,Credit Card,Education,0,1,Night,0
3698.16,NetBanking,Entertainment,1,0,Day,0
160767.05,NetBanking,Shopping,1,1,Day,1
70704.44,UPI,Healthcare,1,1,Night,1
123448.34,NetBanking,Grocery,0,0,Day,0
73170.07,UPI,Fuel,0,1,Night,1
7617.91,Debit Card,Shopping,0,1,Day,0
71673.94,Credit Card,Food & Dining,1,0,Day,0
107874.13,NetBanking,Subscriptions,1,0,Day,0
27505.82,UPI,Travel & Transport,1,1,Day,0
13197.86,Credit Card,Luxury Goods,0,1,Night,1
194645.23,Debit Card,Gaming,0,0,Day,0
25522.64,NetBanking,Subscriptions,0,0,Day,0
130805.61,UPI,Grocery,1,1,Night,1
84584.87,Credit Card,Subscriptions,1,1,Night,1
24673.84,UPI,Education,1,0,Night,0
45225.48,Debit Card,Finance & Investments,0,0,Day,0
41448.08,Credit Card,Travel & Transport,0,0,Night,0
150867.72,Debit Card,Fuel,1,0,Night,1
41470.01,NetBanking,Grocery,1,0,Night,0
72925.16,UPI,Entertainment,0,0,Night,0
160550.67,NetBanking,Education,1,0,Day,0
196684.79,NetBanking,Entertainment,0,1,Day,0
94158.04,NetBanking,Education,0,0,Night,0
81922.59,UPI,Utilities & Bills,0,0,Night,0
139055.08,UPI,Electronics,1,1,Day,1
197843.73,Debit Card,Travel & Transport,0,1,Day,0
4480.02,NetBanking,Finance & Investments,0,0,Day,0
82908.61,NetBanking,Healthcare,0,0,Day,0
121417.17,Credit Card,Finance & Investments,0,1,Day,0
183739.86,Debit Card,Subscriptions,0,0,Night,0
129256.89,Debit Card,Finance & Investments,0,1,Night,1
89552.32,UPI,Utilities & Bills,0,1,Day,0
49472.98,UPI,Grocery,0,0,Day,0
176618.49,NetBanking,Grocery,0,1,Night,1
80003.03,Debit Card,Fuel,0,1,Day,0
33769.81,Debit Card,Fuel,0,1,Day,0
160013.54,NetBanking,Education,0,0,Day,0
142378.72,Credit Card,Grocery,0,1,Day,0
79552.98,Debit Card,Finance & Investments,0,0,Night,0
36515.07,UPI,Finance & Investments,1,0,Night,0
178803.81,Credit Card,Grocery,0,1,Night,1
82348.53,NetBanking,Entertainment,1,1,Night,1
70296.42,UPI,Fuel,1,1,Night,1
114179.48,Credit Card,Finance & Investments,1,0,Night,1
7453.53,Debit Card,Grocery,0,1,Day,0
158232.24,Debit Card,Finance & Investments,1,0,Night,1
85088.14,Credit Card,Education,1,0,Day,0
123958.23,Debit Card,Electronics,0,1,Day,1
169575.47,Credit Card,Healthcare,1,0,Night,1
80997.13,Credit Card,Electronics,1,1,Day,1
97293.99,NetBanking,Education,0,1,Night,1
115862.49,Debit Card,Shopping,0,1,Day,0
85056.7,NetBanking,Food & Dining,1,1,Day,1
52450.68,Credit Card,Luxury Goods,0,0,Night,1
170222.37,UPI,Luxury Goods,0,1,Day,1
93388.56,Debit Card,Electronics,0,1,Day,1
16457.61,UPI,Finance & Investments,1,0,Night,0
114553.19,NetBanking,Subscriptions,0,1,Night,1
189891.77,NetBanking,Education,1,1,Night,1
166566.29,NetBanking,Electronics,0,1,Day,1
157705.2,UPI,Luxury Goods,1,0,Day,1
35561.78,Credit Card,Electronics,0,1,Night,1
128463.08,UPI,Travel & Transport,1,1,Night,1
140581.67,Credit Card,Education,1,1,Day,1
32067.52,UPI,Shopping,0,0,Night,0
22727.45,Debit Card,Grocery,0,1,Night,0
124796.67,UPI,Entertainment,0,1,Night,1
10513.66,Credit Card,Food & Dining,1,1,Night,1
113426.71,NetBanking,Finance & Investments,1,1,Night,1
138539.13,Debit Card,Grocery,0,1,Night,1
11451.12,NetBanking,Subscriptions,1,0,Night,0
91558.93,Credit Card,Grocery,1,1,Night,1
96355.49,Debit Card,Subscriptions,0,0,Night,0
83341.16,Credit Card,Subscriptions,1,0,Night,1
182956.86,NetBanking,Entertainment,1,0,Day,0
195354.84,Credit Card,Finance & Investments,1,1,Day,1
75237.27,Debit Card,Travel & Transport,1,1,Night,1
99355.88,Credit Card,Luxury Goods,1,0,Night,1
186008.65,Debit Card,Finance & Investments,1,1,Night,1
19144.61,Debit Card,Electronics,1,1,Day,1
152993.73,UPI,Utilities & Bills,1,0,Night,1
125970.24,Credit Card,Subscriptions,1,1,Night,1
97596.42,Debit Card,Education,1,0,Day,0
44638.63,NetBanking,Entertainment,1,0,Day,0
48770.95,NetBanking,Food & Dining,0,1,Night,0
65755.73,UPI,Travel & Transport,1,0,Night,1
109075.95,Credit Card,Grocery,0,1,Night,1
48824.05,Debit Card,Shopping,0,1,Night,0
112347.68,Debit Card,Electronics,1,1,Night,1
55507.71,NetBanking,Food & Dining,0,0,Day,0
28607.22,Debit Card,Travel & Transport,1,0,Day,0
101562.8,NetBanking,Shopping,1,0,Night,1
71491.74,Credit Card,Entertainment,1,1,Night,1
45319.87,UPI,Subscriptions,1,1,Day,0
64472.66,Debit Card,Travel & Transport,0,0,Night,0
138375.82,UPI,Food & Dining,1,0,Night,1
106240.65,Debit Card,Utilities & Bills,1,0,Day,0
57167.23,Debit Card,Fuel,0,1,Day,0
165048.65,NetBanking,Shopping,1,0,Night,1
46483.53,Debit Card,Gaming,1,1,Day,1
109340.88,Debit Card,Luxury Goods,0,0,Day,0
28327.72,NetBanking,Travel & Transport,0,0,Night,0
69916.77,Credit Card,Healthcare,0,0,Night,0
177164.26,Debit Card,Healthcare,1,0,Night,1
188636.65,Debit Card,Healthcare,1,1,Night,1
174309.34,NetBanking,Fuel,0,1,Day,0
86748.59,UPI,Healthcare,1,0,Night,1
96336.11,NetBanking,Travel & Transport,0,0,Day,0
67386.53,NetBanking,Travel & Transport,1,0,Day,0
115946.02,UPI,Finance & Investments,1,1,Night,1
13913.22,Credit Card,Entertainment,1,0,Night,0
181853.58,Debit Card,Food & Dining,0,1,Day,0
26581.71,Credit Card,Healthcare,0,0,Night,0
187051.34,NetBanking,Subscriptions,0,0,Night,0
14306.0,NetBanking,Education,0,1,Night,0
20052.38,NetBanking,Electronics,0,0,Night,0
67485.37,Debit Card,Electronics,1,0,Night,1
133925.6,Debit Card,Electronics,1,0,Night,1
7430.8,NetBanking,Finance & Investments,0,0,Day,0
171586.07,Debit Card,Food & Dining,1,1,Night,1
179504.76,Credit Card,Subscriptions,0,1,Night,1
32106.83,Debit Card,Shopping,1,0,Day,0
114118.13,NetBanking,Fuel,0,1,Night,1
177045.08,Credit Card,Travel & Transport,1,0,Night,1
103758.54,UPI,Healthcare,1,1,Night,1
143085.76,UPI,Utilities & Bills,0,1,Day,0
76616.3,NetBanking,Entertainment,1,1,Day,1
23738.14,Debit Card,Gaming,0,1,Night,1
61344.07,NetBanking,Electronics,1,1,Day,1
9482.16,Credit Card,Entertainment,1,0,Night,0
149974.83,UPI,Luxury Goods,0,1,Night,1
99597.55,NetBanking,Luxury Goods,0,1,Night,1
67651.25,NetBanking,Utilities & Bills,0,0,Night,0
131313.22,Debit Card,Luxury Goods,1,1,Day,1
119177.65,Credit Card,Food & Dining,0,1,Night,1
171837.59,UPI,Subscriptions,1,0,Night,1
193669.02,UPI,Utilities & Bills,1,1,Night,1
30824.7,Credit Card,Finance & Investments,0,0,Day,0
95358.1,UPI,Healthcare,1,1,Night,1
55076.67,Credit Card,Healthcare,0,0,Day,0
45902.4,NetBanking,Grocery,1,0,Night,0
145517.9,NetBanking,Subscriptions,1,0,Night,1
159857.02,NetBanking,Fuel,1,0,Night,1
197407.81,UPI,Gaming,1,1,Day,1
20563.22,NetBanking,Gaming,1,1,Day,1
75851.63,NetBanking,Luxury Goods,0,1,Day,1
21382.65,NetBanking,Travel & Transport,0,1,Day,0
36638.8,Debit Card,Fuel,0,0,Day,0
156968.92,NetBanking,Subscriptions,1,0,Day,0
89841.46,NetBanking,Finance & Investments,0,0,Day,0
120397.73,Credit Card,Entertainment,1,0,Day,0
33502.27,UPI,Healthcare,1,0,Night,0
42618.21,NetBanking,Finance & Investments,1,0,Day,0
100000.07,UPI,Electronics,0,0,Day,0
125967.46,Credit Card,Travel & Transport,0,0,Night,0
27935.25,Debit Card,Electronics,1,1,Night,1
160274.71,Credit Card,Fuel,1,0,Day,0
142749.37,UPI,Grocery,1,1,Night,1
21115.94,Credit Card,Luxury Goods,0,1,Day,0
14965.32,UPI,Gaming,1,1,Night,1
164998.46,NetBanking,Finance & Investments,0,1,Day,0
34706.6,Credit Card,Fuel,0,0,Day,0
136861.54,Credit Card,Travel & Transport,1,1,Night,1
62273.91,NetBanking,Electronics,1,0,Night,1
134731.1,UPI,Electronics,0,1,Night,1
51580.66,Debit Card,Subscriptions,0,0,Night,0
136731.52,UPI,Luxury Goods,0,1,Night,1
82150.28,Credit Card,Electronics,0,1,Night,1
103496.91,NetBanking,Finance & Investments,1,0,Night,1
143497.38,Credit Card,Gaming,1,0,Day,1
150399.96,UPI,Education,0,1,Night,1
82455.18,Debit Card,Entertainment,0,0,Night,0
167419.46,Credit Card,Grocery,0,0,Night,0
141832.63,NetBanking,Food & Dining,0,1,Night,1
18568.81,NetBanking,Healthcare,1,1,Day,0
42330.41,UPI,Entertainment,1,1,Night,1
85203.29,Credit Card,Grocery,0,1,Night,1
113708.32,NetBanking,Food & Dining,0,0,Day,0
72675.83,NetBanking,Utilities & Bills,1,1,Day,1
175821.86,UPI,Entertainment,0,0,Day,0
158275.73,Debit Card,Utilities & Bills,0,1,Day,0
155888.55,NetBanking,Education,0,1,Day,0
141836.79,UPI,Gaming,1,0,Night,1
156855.06,NetBanking,Shopping,0,0,Day,0
174419.69,Credit Card,Luxury Goods,1,0,Day,1
152499.87,UPI,Finance & Investments,1,0,Night,1
139676.39,Credit Card,Food & Dining,0,0,Day,0
112721.37,UPI,Electronics,1,1,Day,1
74822.79,NetBanking,Shopping,1,1,Day,1
51603.77,UPI,Travel & Transport,1,1,Night,1
162208.43,Credit Card,Healthcare,0,0,Day,0
20258.64,NetBanking,Education,1,0,Night,0
13947.1,Debit Card,Subscriptions,1,0,Night,0
22849.54,UPI,Entertainment,1,0,Day,0
30981.46,Debit Card,Food & Dining,1,0,Night,0
180663.72,Credit Card,Healthcare,0,0,Day,0
172212.35,Debit Card,Utilities & Bills,1,1,Night,1
20488.41,UPI,Luxury Goods,0,0,Day,0
187764.03,Debit Card,Luxury Goods,1,0,Night,1
111449.09,Credit Card,Finance & Investments,0,1,Day,0
130724.09,Debit Card,Utilities & Bills,0,0,Night,0
162375.98,Debit Card,Healthcare,0,1,Night,1
178695.16,NetBanking,Luxury Goods,0,1,Day,1
186476.94,NetBanking,Electronics,0,0,Night,1
159883.6,UPI,Healthcare,1,1,Night,1
168852.26,Debit Card,Education,1,1,Night,1
59148.73,Debit Card,Electronics,0,0,Night,1
35417.86,NetBanking,Luxury Goods,1,1,Night,1
50185.5,Credit Card,Fuel,0,0,Day,0
88396.48,UPI,Fuel,0,1,Day,0
28270.33,NetBanking,Electronics,1,0,Day,0
186110.27,Debit Card,Electronics,1,0,Night,1
173826.01,NetBanking,Fuel,0,1,Night,1
27186.47,NetBanking,Finance & Investments,1,1,Day,0
50795.6,Debit Card,Entertainment,0,0,Night,0
65524.65,Debit Card,Shopping,0,1,Day,0
74440.62,UPI,Subscriptions,1,1,Night,1
141668.39,UPI,Entertainment,0,1,Night,1
53785.07,UPI,Travel & Transport,1,0,Night,1
1476.15,UPI,Shopping,1,1,Day,0
154627.17,UPI,Entertainment,1,1,Day,1
15508.14,Debit Card,Luxury Goods,0,1,Night,1
145762.23,Debit Card,Food & Dining,0,0,Night,0
44028.72,Credit Card,Luxury Goods,0,0,Night,0
117236.44,NetBanking,Entertainment,0,0,Day,0
100975.22,NetBanking,Fuel,1,0,Day,0
38143.32,NetBanking,Grocery,0,0,Night,0
86201.29,UPI,Entertainment,1,1,Night,1
108311.36,Credit Card,Education,0,0,Night,0
70294.45,Debit Card,Utilities & Bills,1,0,Night,1
137049.37,Credit Card,Gaming,0,0,Day,0
195132.65,Debit Card,Finance & Investments,1,1,Day,1
79722.74,Credit Card,Luxury Goods,0,1,Night,1
45636.5,Credit Card,Electronics,0,1,Night,1
37684.37,UPI,Utilities & Bills,1,0,Night,0
143151.66,Debit Card,Entertainment,0,0,Day,0
42581.29,Debit Card,Grocery,0,1,Day,0
11515.2,UPI,Food & Dining,1,0,Day,0
157156.45,Credit Card,Food & Dining,0,1,Day,0
180541.25,Credit Card,Gaming,0,1,Day,1
115375.65,UPI,Electronics,0,1,Night,1
147426.52,UPI,Food & Dining,1,0,Day,0
98070.19,UPI,Entertainment,0,0,Day,0
34330.61,Credit Card,Entertainment,1,1,Night,1
4296.81,Credit Card,Finance & Investments,1,0,Day,0
159277.71,UPI,Fuel,0,1,Day,0
68894.96,UPI,Grocery,0,1,Day,0
123529.36,NetBanking,Healthcare,1,0,Night,1
199305.38,NetBanking,Travel & Transport,1,0,Night,1
128903.65,Credit Card,Healthcare,0,0,Night,0
127289.51,UPI,Grocery,0,1,Day,0
31410.52,UPI,Food & Dining,1,0,Day,0
192028.46,Credit Card,Food & Dining,0,1,Day,0
53951.07,NetBanking,Luxury Goods,1,0,Day,1
18220.99,Credit Card,Travel & Transport,0,1,Day,0
30460.71,Credit Card,Grocery,1,0,Day,0
99307.97,Debit Card,Finance & Investments,0,0,Night,0
106176.1,UPI,Healthcare,1,0,Night,1
128123.55,UPI,Healthcare,1,1,Night,1
144972.27,UPI,Shopping,1,0,Night,1
127456.42,Credit Card,Travel & Transport,1,1,Day,1
157020.2,UPI,Grocery,1,1,Night,1
112363.82,NetBanking,Fuel,0,0,Night,0
44223.27,NetBanking,Electronics,1,0,Night,1
102390.1,UPI,Luxury Goods,0,1,Day,1
100835.61,Credit Card,Gaming,1,0,Night,1
194400.54,UPI,Subscriptions,0,0,Night,0
14547.8,NetBanking,Utilities & Bills,0,1,Night,0
129840.63,Debit Card,Food & Dining,1,0,Night,1
